entity_id,entity_type,category_h1,genre_h2,form_h3,subform_h4,label,description,see,see_also,year_derived,date_derived,person_derived
WOR066800,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Die Günstlinge (Charlotte Birch-Pfeiffer),Charlotte Birch-Pfeiffer,,,,,Charlotte Birch-Pfeiffer
WOR066850,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Götz von Berlichingen (J. W. von Goethe),J. W. von Goethe,,,,,J. W. von Goethe
WOR066900,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Hagbarth og Signe (A. Oehlenschlæger),A. Oehlenschlæger,,,,,A. Oehlenschlæger
WOR066950,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Hakon Jarl (A. Oehlenschlæger),A. Oehlenschlæger,,,,,A. Oehlenschlæger
WOR067000,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Hamlet (W. Shakespeare),W. Shakespeare,,,,,W. Shakespeare
WOR067050,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Han gaaer paa Kommers (J. N. Nestroy),J. N. Nestroy,,,,,J. N. Nestroy
WOR067100,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Hans Jürge (Karl von Holtei),Karl von Holtei,,,,,Karl von Holtei
WOR067150,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Hans Sachs (J. L. Deinhardstein),J. L. Deinhardstein,,,,,J. L. Deinhardstein
WOR067200,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Das Haus det Temperamente (J. N. Nestroy),J. N. Nestroy,,,,,J. N. Nestroy
WOR067250,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),"Der Hausmeister in tausenden Aengsten (24.8.1857, Hofteatret, Dresden)",,,,,,
WOR067300,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),"Helene oder die Körbe (27.11.1840, München)",,,,,,
WOR067350,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Det hemmelige Politi (J. P. Svendsen),J. P. Svendsen,,,,,J. P. Svendsen
WOR067400,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),En Hemmelighed (Ida Nielsen),Ida Nielsen,,,,,Ida Nielsen
WOR067450,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Henrich og Pernille (L. Holberg),L. Holberg,,,,,L. Holberg
WOR067500,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Henrik af Navarra (C. Hauch),C. Hauch,,,,,C. Hauch
WOR067550,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),"Henrik den Fjerde, 1ste Deel (W. Shakespeare)",W. Shakespeare,,,,,W. Shakespeare
WOR067600,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),"Henrik den Fjerde, 2den Deel (W. Shakespeare)",W. Shakespeare,,,,,W. Shakespeare
WOR067650,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Herman von Unna (A. F. Skjöldebrand),A. F. Skjöldebrand,,,,,A. F. Skjöldebrand
WOR067700,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Hermance (Virginie Ancelot),Virginie Ancelot,,,,,Virginie Ancelot
WOR067750,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Herodias (Silvio Pellico),Silvio Pellico,,,,,Silvio Pellico
WOR067800,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),"Hinter dem häuslichen Herd (25.10. 1860, Hofteatret, Dresden)",,,,,,
WOR067850,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Hr. Grylle og hans nyeste Viser (Erik Bøgh),Erik Bøgh,,,,,Erik Bøgh
WOR067900,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Hr. Lauge med den tunge Haand (Carit Etlar),Carit Etlar,,,,,Carit Etlar
WOR067950,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Hr. Malesherbes Roser (A. von Kotzebue),A. von Kotzebue,,,,,A. von Kotzebue
WOR068000,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Hr. Sørensen morer sig (efter Salingrés »Pech-Schulze« af Harald Jensen),Salingré,,,,,Salingré
WOR068050,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Hr. Sørensen paa Eventyr (Carl Ploug),Carl Ploug,,,,,Carl Ploug
WOR068100,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Hr. Volmer i Sorø (William Bloch og Nicolaj Bøgh),"William Bloch, Nicolaj Bøgh",,,,,"William Bloch, Nicolaj Bøgh"
WOR068150,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),"En Herre og en Dame (Xavier, Duvert og Lauzanne)","Xavier, Duvert, Lauzanne",,,,,"Xavier, Duvert, Lauzanne"
WOR068200,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Et Herreselskab (H. Hertz),H. Hertz,,,,,H. Hertz
WOR068250,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),"Hertug Concretus og hans Datter (Hans Sachs, frit oversat af Erik Bøgh)",Hans Sachs,,,,,Hans Sachs
WOR068300,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Hexerie eller Blind Alarm (L. Holberg),L. Holberg,,,,,L. Holberg
WOR068350,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),"Huismiddel tegen schoonmoeders (Rezept gegen Schwiegermütter) (efter det Spanske af Kong Ludwig I af Bayern, oversat af J. Both J. Jzn.)",Kong Ludwig I af Bayern,,,,,Kong Ludwig I af Bayern
WOR068400,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Huldrebakken (Erik Bøgh),Erik Bøgh,,,,,Erik Bøgh
WOR068450,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Hun skal debutere! (Bayard og Théaulon ved Erik Bøgh),"Bayard, Théaulon",,,,,"Bayard, Théaulon"
WOR068500,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),"Les Hures graves (Ph. Fr. P. Dumanoir, Paul Siraudin og Louis Clairville)","Ph. Fr. P. Dumanoir, Paul Siraudin, Louis Clairville",,,,,"Ph. Fr. P. Dumanoir, Paul Siraudin, Louis Clairville"
WOR068550,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Hussiterne eller Naumburgs Beleiring (A. von Kotzebue),A. von Kotzebue,,,,,A. von Kotzebue
WOR068600,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),"Ein Hut (Le Chapeau d'un horloger) (Delphine Girardin, bearb. af Moritz Grandjean)",Delphine de Girardin,,,,,Delphine de Girardin
WOR068650,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),De hvide Roser (William Bloch og Nicolai Bøgh),"William Bloch, Nicolai Bøgh",,,,,"William Bloch, Nicolai Bøgh"
WOR068700,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Den Hvidklædte (efter Fr. Hedbergs Bearbejdelse af Wilkie Collins' Roman ved H. P. Holst),Wilkie Collins,,,,,Wilkie Collins
WOR068750,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Hvor Tiden løber (Louis B. Picard ved N. T. Bruun),Louis B. Picard,,,,,Louis B. Picard
WOR068800,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Hyrden af Tolosa (B. S. Ingemann),B. S. Ingemann,,,,,B. S. Ingemann
WOR068850,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Häuslichen Wirren (J. Lederer),J. Lederer,,,,,J. Lederer
WOR068900,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),En Hævn (Waldemar Bruun),Waldemar Bruun,,,,,Waldemar Bruun
WOR068950,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),l den anden Verden (M. Goldschmidt),M. Goldschmidt,,,,,M. Goldschmidt
WOR069000,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),l Dynekilen (Carit Etlar),Carit Etlar,,,,,Carit Etlar
WOR069050,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),"l en Fart (Decourcelle, Barrière og Morand ved Kr. Mantzius)","Decourcelle, Barrière, Morand",,,,,"Decourcelle, Barrière, Morand"
WOR069100,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),lch bleibe ledig (Karl Blum),Karl Blum,,,,,Karl Blum
WOR069150,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Indianerne i England (A. Kotzebue),A. Kotzebue,,,,,A. Kotzebue
WOR069200,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),lndqvarteringen (H. Hertz),H. Hertz,,,,,H. Hertz
WOR069250,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Indtoget (P. A. Heiberg),P. A. Heiberg,,,,,P. A. Heiberg
WOR069300,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Ines de Castro (António de Ferreira),António de Ferreira,,,,,António de Ferreira
WOR069350,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),"Ingen Tærte (14.5.1846, Teatro Carlino, Napoli)",,,,,,
WOR069400,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Das lntermezzo (A. von Kotzebue),A. von Kotzebue,,,,,A. von Kotzebue
WOR069450,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Intrigerne (C. Hostrup),C. Hostrup,,,,,C. Hostrup
WOR069500,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Iphigenie auf Tauris (J. W. von Goethe),J. W. von Goethe,,,,,J. W. von Goethe
WOR069550,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Isabella Orsini (S. H. Mosenthal),S. H. Mosenthal,,,,,S. H. Mosenthal
WOR069600,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),En italiensk Straahat (E. Labiche og Marc Michel),"E. Labiche, Marc Michel",,,,,"E. Labiche, Marc Michel"
WOR069650,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Ja! (J. L. Heiberg),J. L. Heiberg,,,,,J. L. Heiberg
WOR069700,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Jacob von Thybo (L. Holberg),L. Holberg,,,,,L. Holberg
WOR069750,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),"The Jacobite (1.7.1847, Hay-Market, London)",,,,,,
WOR069800,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Jagten paa Søeborg (Mønster?),,,,,,
WOR069850,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Jean Baudry (Auguste Vacquerie),Auguste Vacquerie,,,,,Auguste Vacquerie
WOR069900,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Jean de France (L. Holberg),L. Holberg,,,,,L. Holberg
WOR069950,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Jeanne d’Arc (Alex. Soumet),Alex. Soumet,,,,,Alex. Soumet
WOR070000,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Jeg spiser hos min Moder (Decourcelle og L. Thibouet),"Decourcelle, L. Thibouet",,,,,"Decourcelle, L. Thibouet"
WOR070050,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Jens (H. P. Holst),H. P. Holst,,,,,H. P. Holst
WOR070100,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),"Jens Støvring (G. von Moser, bearbejdet af Benjamin Feddersen)",G. von Moser,,,,,G. von Moser
WOR070150,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Jeppe paa Bjerget (L. Holberg),L. Holberg,,,,,L. Holberg
WOR070200,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Le Jeu de l’amour et du hasard (Marivaux),Marivaux,,,,,Marivaux
WOR070250,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Johann von Oesterreich (Julius Mosen),Julius Mosen,,,,,Julius Mosen
WOR070300,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Johanna Montfaucon (A. von Kotzebue),A. von Kotzebue,,,,,A. von Kotzebue
WOR070350,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),"Joseph solgt af sine Brødre (7.4.1843, Gymnase des enfants, Paris)",,,,,,
WOR070400,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),"Jovial, stadstjenare och poet (Théaulon og Choquart)","Théaulon, Choquart",,,,,"Théaulon, Choquart"
WOR070450,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),"Der Jude (Richard Cumberland, ved J. F. H. Brockmann)",Richard Cumberland,,,,,Richard Cumberland
WOR070500,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Judith (Delphine de Girardin),Delphine de Girardin,,,,,Delphine de Girardin
WOR070550,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Julestuen (L. Holberg),L. Holberg,,,,,L. Holberg
WOR070600,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Julia (Fr. Hebbel),Fr. Hebbel,,,,,Fr. Hebbel
WOR070650,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Julian den Frafaldne (C. Hauch),C. Hauch,,,,,C. Hauch
WOR070700,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Julius Cæsar (W. Shakespeare),W. Shakespeare,,,,,W. Shakespeare
WOR070750,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Die Jungfrau von Orleans (Fr. von Schiller),Fr. von Schiller,,,,,Fr. von Schiller
WOR070800,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Juvelskrinet (H. Hertz),H. Hertz,,,,,H. Hertz
WOR070850,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Kabale und Liebe (Fr. von Schiller),Fr. von Schiller,,,,,Fr. von Schiller
WOR070900,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Kalanus (Fr. Paludan-Müller),Fr. Paludan-Müller,,,,,Fr. Paludan-Müller
WOR070950,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Kalifen paa Eventyr (Erik Bøgh),Erik Bøgh,,,,,Erik Bøgh
WOR071000,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Kammeraterne (E. Scribe),E. Scribe,,,,,E. Scribe
WOR071050,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Kamp og Seier (Erneste Legouvé),Ernest Legouvé,,,,,Ernest Legouvé
WOR071100,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Kan ei (J. L. Runeberg),J. L. Runeberg,,,,,J. L. Runeberg
WOR071150,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Kanariefuglen (William Bloch og Nicolaj Bøgh),"William Bloch, Nicolaj Bøgh",,,,,"William Bloch, Nicolaj Bøgh"
WOR071200,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),"Karel Skreta, malír (V. A. Swoboda)",V. A. Swoboda,,,,,V. A. Swoboda
WOR071250,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),"Das Kasernen-Zimmer (1.12.1840, München)",,,,,,
WOR071300,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),"Kean (Alexandre Dumas père, Théaulon og de Courcy)","Alexandre Dumas père, Théaulon, de Courcy",,,,,"Alexandre Dumas père, Théaulon, de Courcy"
WOR071350,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Kierlighed uden Strømper (J. H. Wessel),J. H. Wessel,,,,,J. H. Wessel
WOR071400,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Die Kinder des Regiments (Friedrich Blum),Friedrich Blum,,,,,Friedrich Blum
WOR071450,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Der Kinderfreund (C. F. Weisze),C. E. F. Weyse,,,,,C. E. F. Weyse
WOR071500,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Kirsten Pils Kilde (J. M. Thiele),J. M. Thiele,,,,,J. M. Thiele
WOR071550,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Kjærlighed og Politik (Viggo Hindberg),Viggo Hindberg,,,,,Viggo Hindberg
WOR071600,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Kjærlighed og Statistik (Johs. Helms),Johs. Helms,,,,,Johs. Helms
WOR071650,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),En Kjærlighedsdrøm (E. Scribe og Biéville),"E. Scribe, Biéville",,,,,"E. Scribe, Biéville"
WOR071700,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Kjøbmanden i Venedig (W. Shakespeare),W. Shakespeare,,,,,W. Shakespeare
WOR071750,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Klaus Rigmands Skat (J. M. Thiele),J. M. Thiele,,,,,J. M. Thiele
WOR071800,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Klokkerfamilien (Plan til Sangspil) (Bj. Bjørnson),Bj. Bjørnson,,,,,Bj. Bjørnson
WOR071850,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Knud Svendsøn (Chr. Bredahl),Chr. Bredahl,,,,,Chr. Bredahl
WOR071900,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Komedie der Irrungen (The Comedy of Errors) (W. Shakespeare),W. Shakespeare,,,,,W. Shakespeare
WOR071950,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),"En Kone, der springer ud af Vinduet (E. Scribe og G. Lemoine)","E. Scribe, G. Lemoine",,,,,"E. Scribe, G. Lemoine"
WOR072000,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Kong Lear (W. Shakespeare),W. Shakespeare,,,,,W. Shakespeare
WOR072050,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Kong René's Datter (H. Hertz),H. Hertz,,,,,H. Hertz
WOR072100,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Kong Salomon og Jørgen Hattemager (J. L. Heiberg),J. L. Heiberg,,,,,J. L. Heiberg
WOR072150,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Kong Waldemar og Bisp Absalon (H. Scharling),H. Scharling,,,,,H. Scharling
WOR072200,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Kong Sigurd (C. J. Boye),C. J. Boye,,,,,C. J. Boye
WOR072250,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Kongens Yndling (C. Hauch),C. Hauch,,,,,C. Hauch
WOR072300,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Kongs-Emnerne (H. Ibsen),H. Ibsen,,,,,H. Ibsen
WOR072350,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),"Korsikaneren. Syngestykke, bearb. af Adolph Hertz. Musiken af Emil Hartmann (J. H. V. de Saint-Georges)",J. H. V. de Saint-Georges,,,,,J. H. V. de Saint-Georges
WOR072400,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Kostgjængerne (Daniel og Hagen),Daniel og Hagen,,,,,Daniel og Hagen
WOR072450,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),"Kroisos, Lydiens sidste Konge (Alfred Flinch)",Alfred Flinch,,,,,Alfred Flinch
WOR072500,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Der Kurmärker und die Picarde (Louis Schneider),Louis Schneider,,,,,Louis Schneider
WOR072550,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Das Käthchen von Heilbronn (Heinrich von Kleist),Heinrich von Kleist,,,,,Heinrich von Kleist
WOR072600,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),König Waldemar und Tovelille (Georgia Høst),Georgia Høst,,,,,Georgia Høst
WOR072650,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Die Königin von Navarra (Les Contes de la reine de Navarre) (Legouvé og E. Scribe)- Se ogsaa: Dronning Marguerites Noveller,"Legouvé, E. Scribe",,,,,"Legouvé, E. Scribe"
WOR072700,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),"Die Königin von sechzehn Jahre (Bayard, overs. af Theodor Hell)- Se ogsaa: Dronningen paa 16 Aar (Sp. 60)",Bayard,,,,,Bayard
WOR072750,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Die Königstochter ein Bettlerweib (Ernst Raupach),Ernst Raupach,,,,,Ernst Raupach
WOR072800,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Leichtsinn aus Liebe (Ed. von Bauernfeld),Ed. von Bauernfeld,,,,,Ed. von Bauernfeld
WOR072850,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Lenore oder die Vermählung am Grabe (Karl von Holtei),Karl von Holtei,,,,,Karl von Holtei
WOR072900,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),D'letzte Fensterln (Johann Gabriel Seidl),Johann Gabriel Seidl,,,,,Johann Gabriel Seidl
WOR072950,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Das Liebesprotokoll (E. von Bauernfeld),E. von Bauernfeld,,,,,E. von Bauernfeld
WOR073000,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Lige for Lige (Measure for Measure) (W. Shakespeare)- Se ogsaa: Masz für Masz,W. Shakespeare,,,,,W. Shakespeare
WOR073050,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),"En lille Heks (Ad. Recke og P. Aalborg, bearbejdet efter en tysk Dramatisering (»Die Grille«) af George Sands Roman »La petite Fadette«)- Se ogsaa: Die Grille.","Ad. Recke, P. Aalborg",,,,,"Ad. Recke, P. Aalborg"
WOR073100,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Den lille Hyrdedreng (A. Oehlenschlæger),A. Oehlenschlæger,,,,,A. Oehlenschlæger
WOR073150,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Lindane oder Die Fee und der Haarbeutelschneider (A. Bäuerle),A. Bäuerle,,,,,A. Bäuerle
WOR073200,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),La Lisette de Béranger (Monolog af Frédéric Bérat),Frédéric Bérat,,,,,Frédéric Bérat
WOR073250,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),El loco de la Guardilla (Narciso Serra),Narciso Serra,,,,,Narciso Serra
WOR073300,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Lord William Russell (A. Munch),A. Munch,,,,,A. Munch
WOR073350,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Louise Bernard (Alexandre Dumas peré),Alexandre Dumas père,,,,,Alexandre Dumas père
WOR073400,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Lucrèce (Fr. Ponsard),Fr. Ponsard,,,,,Fr. Ponsard
WOR073450,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Ludlams Hule (A. Oehlenschlæger),A. Oehlenschlæger,,,,,A. Oehlenschlæger
WOR073500,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Luftens Datter (Efter Cogniard og Raymond ved P. Faber),"Cogniard, Raymond",,,,,"Cogniard, Raymond"
WOR073550,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Die Luftschlösser (A. F. Weidner),A. F. Weidner,,,,,A. F. Weidner
WOR073600,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Lumpacivagabundus (J. N. Nestroy),J. N. Nestroy,,,,,J. N. Nestroy
WOR073650,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Ein Lustspiel (R. Benedix),R. Benedix,,,,,R. Benedix
WOR073700,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Lycksalighetens ö (P. D. A. Atterbom),P. D. A. Atterbom,,,,,P. D. A. Atterbom
WOR073750,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Der Lügner und sein Sohn (K. Meisl),K. Meisl,,,,,K. Meisl
WOR073800,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Lygtemænd (William Bloch),William Bloch,,,,,William Bloch
WOR073850,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Det lykkelige Skibbrud (L. Holberg),L. Holberg,,,,,L. Holberg
WOR073900,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),De lykkeligste Børn (Clara Andersen),Clara Andersen,,,,,Clara Andersen
WOR073950,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Lykkens Skjødebarn (efter Charlotte Birch-Pfeiffer ved H. P. Holst),Charlotte Birch-Pfeiffer,,,,,Charlotte Birch-Pfeiffer
WOR074000,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),De lystige Koner i Windsor (W. Shakespeare)- Se ogsaa: The Merry Wives of Windsor,W. Shakespeare,,,,,W. Shakespeare
WOR074050,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),"Lystspil, oversatte af Benedicte Arnesen Kall. I-III (Molière)",Molière,,,,,Molière
WOR074100,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),De lærde Damer (Molière),Molière,,,,,Molière
WOR074150,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Die Lästerschule (School for Scandal) (Richard Brinsley Sheridan)- Se ogsaa: Bagtalelsens Skole og School for Scandal,Richard Brinsley Sheridan,,,,,Richard Brinsley Sheridan
WOR074200,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),Macbeth (W. Shakespeare),W. Shakespeare,,,,,W. Shakespeare
WOR074250,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),"Madame d'Egmont, ou Sont-elles deux? (J. Ancelot og Decomberousse)","J. Ancelot, Decomberousse",,,,,"J. Ancelot, Decomberousse"
WOR074300,work,VÆRK-REGISTER,ANDRE FORFATTERE,Skuespil,(blank),"Mademoiselle Déjazet au Sérail, ou Le Palais-Royal en 1872 (J. F. A. Bayard og Gabriel de Lurieu)","J. F. A. Bayard, Gabriel de Lurieu",,,,,"J. F. A. Bayard, Gabriel de Lurieu"
